"Uxmean","U:0","U:1","U:2","pMean","pPrime2Mean","Q","QMean","p","UMean:0","UMean:1","UMean:2","vorticityMean:0","vorticityMean:1","vorticityMean:2","vorticity:0","vorticity:1","vorticity:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","PmeanPSI","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
14.888,-14.773,-0.41636,0.62228,206.8,2.5313,-1.5773e+11,-1.9048e+11,205.48,-14.888,-0.15596,-0.0022245,6197.9,-14754,46520,39547,-66456,52806,0.35464,0.054555,0.0026768,0.71081,0.056043,0.035729,45.036,1,0.00010933,-0.00089067,3e-05,-2e-05
13.993,-13.964,-0.42904,0.60008,219.86,2.7076,-1.5152e+11,-1.8405e+11,218.32,-13.993,-0.16662,-0.0080721,6148,-15256,46861,29003,-60002,45247,0.37842,0.064767,0.0032658,0.72327,0.056475,0.037967,46.951,1,0.00011067,-0.00088933,3e-05,-2e-05
13.993,-13.964,-0.42904,0.60008,219.86,2.7076,-1.5152e+11,-1.8405e+11,218.32,-13.993,-0.16662,-0.0080721,6148,-15256,46861,29003,-60002,45247,0.37842,0.064767,0.0032658,0.72327,0.056475,0.037967,46.951,1,0.000112,-0.000888,3e-05,-2e-05
13.151,-13.212,-0.42717,0.57856,231.36,2.9955,-1.3388e+11,-1.6302e+11,229.66,-13.151,-0.16086,-0.011795,6430.9,-15852,48399,21896,-51908,35067,0.40888,0.077058,0.0036602,0.73644,0.057013,0.04021,48.639,1,0.00011333,-0.00088667,3e-05,-2e-05
12.387,-12.536,-0.41947,0.55765,241.2,3.2895,-1.1188e+11,-1.3563e+11,239.39,-12.387,-0.14475,-0.013454,6582.1,-16562,49075,16574,-41670,21090,0.44555,0.089929,0.00378,0.74733,0.057718,0.042205,50.082,1,0.00011467,-0.00088533,3e-05,-2e-05
12.387,-12.536,-0.41947,0.55765,241.2,3.2895,-1.1188e+11,-1.3563e+11,239.39,-12.387,-0.14475,-0.013454,6582.1,-16562,49075,16574,-41670,21090,0.44555,0.089929,0.00378,0.74733,0.057718,0.042205,50.082,1,0.000116,-0.000884,3e-05,-2e-05
11.708,-11.94,-0.41023,0.53542,249.46,3.5233,-8.9211e+10,-1.068e+11,247.59,-11.708,-0.11907,-0.013888,6500.8,-17236,50408,12402,-29780,5376.5,0.48814,0.10316,0.003605,0.75664,0.058619,0.044068,51.294,1,0.00011733,-0.00088267,3e-05,-2e-05
11.116,-11.424,-0.40579,0.51037,256.3,3.6658,-6.8957e+10,-8.068e+10,254.4,-11.116,-0.088691,-0.013588,6556.8,-17613,51148,9047.7,-16291,-12138,0.53563,0.11607,0.0030309,0.76376,0.05976,0.045667,52.298,1,0.00011867,-0.00088133,3e-05,-2e-05
11.116,-11.424,-0.40579,0.51037,256.3,3.6658,-6.8957e+10,-8.068e+10,254.4,-11.116,-0.088691,-0.013588,6556.8,-17613,51148,9047.7,-16291,-12138,0.53563,0.11607,0.0030309,0.76376,0.05976,0.045667,52.298,1,0.00012,-0.00088,3e-05,-2e-05
10.608,-10.981,-0.40901,0.48104,261.9,3.7113,-5.1766e+10,-5.8583e+10,259.98,-10.608,-0.054561,-0.012667,6633,-18016,52026,5873.3,-2292.9,-29655,0.58704,0.12853,0.0020302,0.76926,0.061127,0.047002,53.119,1,0.00012133,-0.00087867,3e-05,-2e-05
10.177,-10.606,-0.42331,0.4459,266.46,3.6704,-3.7918e+10,-4.1154e+10,264.53,-10.177,-0.01971,-0.01162,6660.8,-18264,52476,2347.1,11521,-46936,0.64119,0.14026,0.00051399,0.77353,0.062726,0.048059,53.787,1,0.00012267,-0.00087733,3e-05,-2e-05
10.177,-10.606,-0.42331,0.4459,266.46,3.6704,-3.7918e+10,-4.1154e+10,264.53,-10.177,-0.01971,-0.01162,6660.8,-18264,52476,2347.1,11521,-46936,0.64119,0.14026,0.00051399,0.77353,0.062726,0.048059,53.787,1,0.000124,-0.000876,3e-05,-2e-05
9.7185,-10.333,-0.11013,0.4547,269.99,3.7531,-2.592e+10,-2.9517e+10,268.11,-9.7185,0.34411,-0.020427,5505.3,-17840,53632,5253.2,-402.5,-33293,0.67754,0.22893,-0.0031099,0.82332,0.06132,0.048163,54.305,1,0.00012533,-0.00087467,3e-05,-2e-05
9.4173,-10.087,-0.19062,0.40814,272.96,3.5085,-1.856e+10,-1.9923e+10,271.09,-9.4173,0.3222,-0.019008,5792.9,-18151,54686,1778.2,13643,-50647,0.73575,0.24032,-0.0057743,0.82455,0.063651,0.048761,54.741,1,0.00012667,-0.00087333,3e-05,-2e-05
9.4173,-10.087,-0.19062,0.40814,272.96,3.5085,-1.856e+10,-1.9923e+10,271.09,-9.4173,0.3222,-0.019008,5792.9,-18151,54686,1778.2,13643,-50647,0.73575,0.24032,-0.0057743,0.82455,0.063651,0.048761,54.741,1,0.000128,-0.000872,3e-05,-2e-05
9.1715,-9.8818,-0.27968,0.3546,275.34,3.2512,-1.2966e+10,-1.3168e+10,273.46,-9.1715,0.30336,-0.018065,6087,-18170,55905,-1523.7,25868,-66105,0.79283,0.24952,-0.0088409,0.82566,0.066106,0.049189,55.09,1,0.00012933,-0.00087067,3e-05,-2e-05
8.9733,-9.7118,-0.37614,0.29555,277.23,2.9946,-8.7149e+09,-8.514e+09,275.32,-8.9733,0.28721,-0.017278,6414.5,-18159,56880,-4452,35606,-79578,0.84782,0.25662,-0.012229,0.82718,0.068657,0.049471,55.368,1,0.00013067,-0.00086933,3e-05,-2e-05
8.9733,-9.7118,-0.37614,0.29555,277.23,2.9946,-8.7149e+09,-8.514e+09,275.32,-8.9733,0.28721,-0.017278,6414.5,-18159,56880,-4452,35606,-79578,0.84782,0.25662,-0.012229,0.82718,0.068657,0.049471,55.368,1,0.000132,-0.000868,3e-05,-2e-05
8.8157,-9.5708,-0.47853,0.23258,278.73,2.7506,-5.5141e+09,-5.3846e+09,276.77,-8.8157,0.27354,-0.016592,6706,-18064,57710,-7151.9,42635,-90916,0.89991,0.26188,-0.015867,0.82936,0.071276,0.049579,55.588,1,0.00013333,-0.00086667,3e-05,-2e-05
8.6915,-9.4531,-0.58481,0.16755,279.92,2.5232,-3.1649e+09,-3.316e+09,277.88,-8.6915,0.26242,-0.016061,6968.8,-17962,58641,-9071.1,46676,-99727,0.94858,0.26556,-0.019684,0.83251,0.073938,0.049543,55.762,1,0.00013467,-0.00086533,3e-05,-2e-05
8.5953,-9.3547,-0.69364,0.10268,280.86,2.3191,-1.4606e+09,-1.9681e+09,278.73,-8.5953,0.25318,-0.015659,7333.3,-17784,59462,-9933.5,48201,-1.0666e+05,0.99359,0.26782,-0.023634,0.83655,0.076632,0.049309,55.9,1,0.000136,-0.000864,3e-05,-2e-05
8.5953,-9.3547,-0.69364,0.10268,280.86,2.3191,-1.4606e+09,-1.9681e+09,278.73,-8.5953,0.25318,-0.015659,7333.3,-17784,59462,-9933.5,48201,-1.0666e+05,0.99359,0.26782,-0.023634,0.83655,0.076632,0.049309,55.9,1,0.00013733,-0.00086267,3e-05,-2e-05
8.5219,-9.272,-0.80342,0.03967,281.6,2.1384,-2.8653e+08,-1.1033e+09,279.38,-8.5219,0.24573,-0.015473,7687.2,-17668,60310,-9297.8,47432,-1.1178e+05,1.0348,0.26896,-0.027596,0.84152,0.079297,0.048921,56.008,1,0.00013867,-0.00086133,3e-05,-2e-05
8.4667,-9.2015,-0.91326,-0.019616,282.18,1.982,5.0358e+08,-5.5666e+08,279.86,-8.4667,0.23961,-0.015326,8060.6,-17486,61119,-7245.3,44844,-1.156e+05,1.0724,0.26918,-0.031599,0.84738,0.081978,0.048317,56.093,1,0.00014,-0.00086,3e-05,-2e-05
8.4667,-9.2015,-0.91326,-0.019616,282.18,1.982,5.0358e+08,-5.5666e+08,279.86,-8.4667,0.23961,-0.015326,8060.6,-17486,61119,-7245.3,44844,-1.156e+05,1.0724,0.26918,-0.031599,0.84738,0.081978,0.048317,56.093,1,0.00014133,-0.00085867,3e-05,-2e-05
8.4262,-9.1402,-1.0222,-0.073726,282.64,1.8495,1.002e+09,-2.1743e+08,280.22,-8.4262,0.23457,-0.015326,8453.3,-17396,61869,-3302.1,40859,-1.1845e+05,1.1065,0.26868,-0.035496,0.85398,0.084599,0.047562,56.161,1,0.00014267,-0.00085733,3e-05,-2e-05
8.3974,-9.0858,-1.1298,-0.12133,283,1.7381,1.2994e+09,-8.7584e+06,280.48,-8.3974,0.23027,-0.01535,8856.1,-17279,62615,2385.3,35893,-1.2044e+05,1.1374,0.26749,-0.039346,0.86119,0.087214,0.046614,56.214,1,0.000144,-0.000856,3e-05,-2e-05
8.3974,-9.0858,-1.1298,-0.12133,283,1.7381,1.2994e+09,-8.7584e+06,280.48,-8.3974,0.23027,-0.01535,8856.1,-17279,62615,2385.3,35893,-1.2044e+05,1.1374,0.26749,-0.039346,0.86119,0.087214,0.046614,56.214,1,0.00014533,-0.00085467,3e-05,-2e-05
8.378,-9.0361,-1.2351,-0.16114,283.29,1.6473,1.452e+09,1.1528e+08,280.67,-8.378,0.22654,-0.015552,9248.8,-17226,63322,10044,30250,-1.2158e+05,1.1654,0.26586,-0.043031,0.86896,0.08977,0.045506,56.256,1,0.00014667,-0.00085333,3e-05,-2e-05
8.366,-8.99,-1.3373,-0.19223,283.52,1.5744,1.527e+09,1.8942e+08,280.81,-8.366,0.2232,-0.015808,9651.9,-17205,64014,19538,24473,-1.2192e+05,1.1909,0.26376,-0.046591,0.87709,0.092306,0.044205,56.289,1,0.000148,-0.000852,3e-05,-2e-05
8.366,-8.99,-1.3373,-0.19223,283.52,1.5744,1.527e+09,1.8942e+08,280.81,-8.366,0.2232,-0.015808,9651.9,-17205,64014,19538,24473,-1.2192e+05,1.1909,0.26376,-0.046591,0.87709,0.092306,0.044205,56.289,1,0.00014933,-0.00085067,3e-05,-2e-05
8.36,-8.9464,-1.4358,-0.21393,283.7,1.5183,1.5738e+09,2.3032e+08,280.9,-8.36,0.22012,-0.016145,10050,-17256,64662,30733,18890,-1.2165e+05,1.2139,0.26127,-0.050001,0.88549,0.094819,0.042702,56.316,1,0.00015067,-0.00084933,3e-05,-2e-05
8.3586,-8.9046,-1.5302,-0.22588,283.84,1.4768,1.6401e+09,2.539e+08,280.97,-8.3586,0.21721,-0.016509,10451,-17397,65257,43413,13886,-1.2096e+05,1.2349,0.25842,-0.053261,0.89416,0.097307,0.041017,56.337,1,0.000152,-0.000848,3e-05,-2e-05
8.3586,-8.9046,-1.5302,-0.22588,283.84,1.4768,1.6401e+09,2.539e+08,280.97,-8.3586,0.21721,-0.016509,10451,-17397,65257,43413,13886,-1.2096e+05,1.2349,0.25842,-0.053261,0.89416,0.097307,0.041017,56.337,1,0.00015333,-0.00084667,3e-05,-2e-05
8.361,-8.8641,-1.6201,-0.22835,283.96,1.4478,1.7331e+09,2.6371e+08,281.02,-8.361,0.21435,-0.016976,10859,-17564,65879,56999,9829.4,-1.1973e+05,1.2542,0.25528,-0.056365,0.90297,0.099792,0.03915,56.354,1,0.00015467,-0.00084533,3e-05,-2e-05
8.3664,-8.8249,-1.7059,-0.22145,284.05,1.4306,1.9078e+09,2.7078e+08,281.06,-8.3664,0.21153,-0.017405,11274,-17731,66410,70907,6787.1,-1.1862e+05,1.2723,0.25199,-0.059376,0.91191,0.10227,0.037117,56.368,1,0.000156,-0.000844,3e-05,-2e-05
8.3664,-8.8249,-1.7059,-0.22145,284.05,1.4306,1.9078e+09,2.7078e+08,281.06,-8.3664,0.21153,-0.017405,11274,-17731,66410,70907,6787.1,-1.1862e+05,1.2723,0.25199,-0.059376,0.91191,0.10227,0.037117,56.368,1,0.00015733,-0.00084267,3e-05,-2e-05
8.3741,-8.7867,-1.7878,-0.20609,284.13,1.4231,2.1231e+09,2.7048e+08,281.1,-8.3741,0.20863,-0.017894,11700,-17909,67008,84762,4933.1,-1.1718e+05,1.2891,0.24841,-0.062229,0.92087,0.10475,0.034883,56.379,1,0.00015867,-0.00084133,3e-05,-2e-05
8.3836,-8.7497,-1.8669,-0.18308,284.19,1.4239,2.4446e+09,2.7148e+08,281.13,-8.3836,0.20568,-0.01836,12127,-18095,67529,97853,4121.1,-1.1642e+05,1.3052,0.24472,-0.065013,0.92997,0.10725,0.03248,56.389,1,0.00016,-0.00084,3e-05,-2e-05
8.3836,-8.7497,-1.8669,-0.18308,284.19,1.4239,2.4446e+09,2.7148e+08,281.13,-8.3836,0.20568,-0.01836,12127,-18095,67529,97853,4121.1,-1.1642e+05,1.3052,0.24472,-0.065013,0.92997,0.10725,0.03248,56.389,1,0.00016133,-0.00083867,3e-05,-2e-05
8.3946,-8.7138,-1.9435,-0.15376,284.25,1.433,2.7676e+09,2.7064e+08,281.17,-8.3946,0.20266,-0.018869,12571,-18279,68053,1.0982e+05,4368.3,-1.1546e+05,1.3204,0.24076,-0.067617,0.93891,0.10973,0.029859,56.397,1,0.00016267,-0.00083733,3e-05,-2e-05
8.4067,-8.6791,-2.0192,-0.11915,284.3,1.4479,3.1813e+09,2.6977e+08,281.22,-8.4067,0.19949,-0.019331,12991,-18469,68508,1.2012e+05,5436.4,-1.1561e+05,1.3354,0.23673,-0.070133,0.94799,0.11226,0.027062,56.404,1,0.000164,-0.000836,3e-05,-2e-05
8.4067,-8.6791,-2.0192,-0.11915,284.3,1.4479,3.1813e+09,2.6977e+08,281.22,-8.4067,0.19949,-0.019331,12991,-18469,68508,1.2012e+05,5436.4,-1.1561e+05,1.3354,0.23673,-0.070133,0.94799,0.11226,0.027062,56.404,1,0.00016533,-0.00083467,3e-05,-2e-05
8.4196,-8.6458,-2.0942,-0.08076,284.34,1.469,3.577e+09,2.7221e+08,281.28,-8.4196,0.19626,-0.019853,13453,-18756,68997,1.2875e+05,7337.8,-1.1581e+05,1.3498,0.23237,-0.072454,0.95688,0.11478,0.024097,56.41,1,0.00016667,-0.00083333,3e-05,-2e-05
8.4332,-8.6144,-2.1701,-0.039931,284.38,1.4942,4.0191e+09,2.7291e+08,281.36,-8.4332,0.1929,-0.020329,13899,-19054,69441,1.352e+05,9802.7,-1.1721e+05,1.3642,0.22793,-0.074648,0.96588,0.11735,0.020968,56.416,1,0.000168,-0.000832,3e-05,-2e-05
8.4332,-8.6144,-2.1701,-0.039931,284.38,1.4942,4.0191e+09,2.7291e+08,281.36,-8.4332,0.1929,-0.020329,13899,-19054,69441,1.352e+05,9802.7,-1.1721e+05,1.3642,0.22793,-0.074648,0.96588,0.11735,0.020968,56.416,1,0.00016933,-0.00083067,3e-05,-2e-05
8.4471,-8.5854,-2.2469,0.0019417,284.41,1.525,4.373e+09,2.7383e+08,281.45,-8.4471,0.18946,-0.020844,14378,-19328,69903,1.3932e+05,12732,-1.1832e+05,1.3785,0.22328,-0.076632,0.97474,0.11992,0.017709,56.421,1,0.00017067,-0.00082933,3e-05,-2e-05
8.4616,-8.5592,-2.3267,0.043903,284.45,1.5583,4.7487e+09,2.7875e+08,281.55,-8.4616,0.18585,-0.021257,14834,-19602,70249,1.4095e+05,15824,-1.2084e+05,1.3932,0.21867,-0.078486,0.98378,0.12257,0.014278,56.426,1,0.000172,-0.000828,3e-05,-2e-05
8.4616,-8.5592,-2.3267,0.043903,284.45,1.5583,4.7487e+09,2.7875e+08,281.55,-8.4616,0.18585,-0.021257,14834,-19602,70249,1.4095e+05,15824,-1.2084e+05,1.3932,0.21867,-0.078486,0.98378,0.12257,0.014278,56.426,1,0.00017333,-0.00082667,3e-05,-2e-05
8.4763,-8.5366,-2.4075,0.084873,284.48,1.5963,4.9566e+09,2.8055e+08,281.67,-8.4763,0.18216,-0.021738,15326,-19916,70692,1.4041e+05,18952,-1.2236e+05,1.4081,0.21374,-0.080062,0.99274,0.12521,0.010788,56.431,1,0.00017467,-0.00082533,3e-05,-2e-05
8.4912,-8.5182,-2.49,0.12399,284.52,1.6359,5.0775e+09,2.8546e+08,281.8,-8.4912,0.17834,-0.022103,15805,-20267,71062,1.3765e+05,21821,-1.2388e+05,1.4234,0.20881,-0.081452,1.0018,0.12791,0.0071463,56.436,1,0.000176,-0.000824,3e-05,-2e-05
8.4912,-8.5182,-2.49,0.12399,284.52,1.6359,5.0775e+09,2.8546e+08,281.8,-8.4912,0.17834,-0.022103,15805,-20267,71062,1.3765e+05,21821,-1.2388e+05,1.4234,0.20881,-0.081452,1.0018,0.12791,0.0071463,56.436,1,0.00017733,-0.00082267,3e-05,-2e-05
8.5061,-8.5051,-2.5708,0.16029,284.55,1.6793,4.9283e+09,2.8641e+08,281.96,-8.5061,0.17448,-0.022538,16305,-20630,71465,1.3311e+05,24210,-1.2295e+05,1.4391,0.20359,-0.082496,1.0109,0.1306,0.00346,56.441,1,0.00017867,-0.00082133,3e-05,-2e-05
8.5211,-8.4971,-2.6479,0.19322,284.58,1.7246,4.5156e+09,2.8685e+08,282.13,-8.5211,0.17048,-0.022883,16800,-21020,71814,1.2728e+05,25872,-1.1935e+05,1.4555,0.19838,-0.083312,1.02,0.13336,-0.00029563,56.446,1,0.00018,-0.00082,3e-05,-2e-05
8.5211,-8.4971,-2.6479,0.19322,284.58,1.7246,4.5156e+09,2.8685e+08,282.13,-8.5211,0.17048,-0.022883,16800,-21020,71814,1.2728e+05,25872,-1.1935e+05,1.4555,0.19838,-0.083312,1.02,0.13336,-0.00029563,56.446,1,0.00018133,-0.00081867,3e-05,-2e-05
8.5362,-8.4935,-2.7151,0.22189,284.62,1.7727,3.6607e+09,2.896e+08,282.31,-8.5362,0.16645,-0.023219,17306,-21459,72208,1.2101e+05,26705,-1.1022e+05,1.4726,0.1929,-0.083744,1.0292,0.13609,-0.0040439,56.451,1,0.00018267,-0.00081733,3e-05,-2e-05
8.5513,-8.491,-2.7656,0.24568,284.65,1.8225,2.3542e+09,2.8558e+08,282.51,-8.5513,0.16229,-0.023459,17790,-21873,72585,1.1525e+05,26434,-94063,1.4904,0.18737,-0.08387,1.0385,0.13889,-0.0078119,56.456,1,0.000184,-0.000816,3e-05,-2e-05
8.5513,-8.491,-2.7656,0.24568,284.65,1.8225,2.3542e+09,2.8558e+08,282.51,-8.5513,0.16229,-0.023459,17790,-21873,72585,1.1525e+05,26434,-94063,1.4904,0.18737,-0.08387,1.0385,0.13889,-0.0078119,56.456,1,0.00018533,-0.00081467,3e-05,-2e-05
8.5664,-8.4847,-2.7885,0.26308,284.69,1.8747,5.6396e+08,2.8962e+08,282.72,-8.5664,0.15815,-0.02369,18303,-22314,73044,1.1109e+05,25200,-68189,1.509,0.18155,-0.083552,1.0477,0.14161,-0.011574,56.461,1,0.00018667,-0.00081333,3e-05,-2e-05
8.5815,-8.4669,-2.7725,0.27259,284.73,1.9279,-1.4728e+09,2.8292e+08,282.92,-8.5815,0.15395,-0.023887,18801,-22821,73468,1.0888e+05,22796,-32766,1.5283,0.17557,-0.082858,1.0569,0.14441,-0.015269,56.467,1,0.000188,-0.000812,3e-05,-2e-05
8.5815,-8.4669,-2.7725,0.27259,284.73,1.9279,-1.4728e+09,2.8292e+08,282.92,-8.5815,0.15395,-0.023887,18801,-22821,73468,1.0888e+05,22796,-32766,1.5283,0.17557,-0.082858,1.0569,0.14441,-0.015269,56.467,1,0.00018933,-0.00081067,3e-05,-2e-05
8.5966,-8.4301,-2.706,0.27237,284.76,1.9833,-3.4036e+09,2.8656e+08,283.13,-8.5966,0.1498,-0.024043,19320,-23316,74020,1.0854e+05,19533,10912,1.5486,0.16921,-0.081654,1.066,0.14711,-0.018891,56.472,1,0.00019067,-0.00080933,3e-05,-2e-05
8.6117,-8.3683,-2.5834,0.26153,284.8,2.0395,-4.6907e+09,2.8096e+08,283.32,-8.6117,0.14563,-0.024114,19819,-23844,74515,1.0904e+05,15017,56782,1.5697,0.16265,-0.080075,1.0749,0.14988,-0.022443,56.478,1,0.000192,-0.000808,3e-05,-2e-05
8.6117,-8.3683,-2.5834,0.26153,284.8,2.0395,-4.6907e+09,2.8096e+08,283.32,-8.6117,0.14563,-0.024114,19819,-23844,74515,1.0904e+05,15017,56782,1.5697,0.16265,-0.080075,1.0749,0.14988,-0.022443,56.478,1,0.00019333,-0.00080667,3e-05,-2e-05
8.6267,-8.2809,-2.4067,0.2397,284.84,2.0982,-4.9864e+09,2.8475e+08,283.5,-8.6267,0.14157,-0.0242,20304,-24350,75123,1.0906e+05,9716.2,98823,1.5917,0.15562,-0.077863,1.0835,0.15256,-0.025883,56.484,1,0.00019467,-0.00080533,3e-05,-2e-05
8.6419,-8.172,-2.189,0.20926,284.88,2.1575,-4.2999e+09,2.8283e+08,283.65,-8.6419,0.13752,-0.024177,20773,-24887,75672,1.0662e+05,3332.1,1.2921e+05,1.6145,0.14832,-0.075312,1.092,0.15531,-0.029228,56.49,1,0.000196,-0.000804,3e-05,-2e-05
8.6419,-8.172,-2.189,0.20926,284.88,2.1575,-4.2999e+09,2.8283e+08,283.65,-8.6419,0.13752,-0.024177,20773,-24887,75672,1.0662e+05,3332.1,1.2921e+05,1.6145,0.14832,-0.075312,1.092,0.15531,-0.029228,56.49,1,0.00019733,-0.00080267,3e-05,-2e-05
8.6569,-8.051,-1.9502,0.17324,284.92,2.2179,-3.0175e+09,2.8522e+08,283.79,-8.6569,0.13366,-0.024191,21244,-25487,76380,1.0088e+05,-3307.6,1.4539e+05,1.6382,0.14048,-0.072075,1.1001,0.15795,-0.032449,56.496,1,0.00019867,-0.00080133,3e-05,-2e-05
8.6721,-7.9277,-1.7125,0.13652,284.97,2.2786,-1.6326e+09,2.9019e+08,283.91,-8.6721,0.12984,-0.02414,21692,-26105,77033,91273,-9827.4,1.467e+05,1.6626,0.13232,-0.068448,1.1082,0.16067,-0.035578,56.502,1,0.0002,-0.0008,3e-05,-2e-05
8.6721,-7.9277,-1.7125,0.13652,284.97,2.2786,-1.6326e+09,2.9019e+08,283.91,-8.6721,0.12984,-0.02414,21692,-26105,77033,91273,-9827.4,1.467e+05,1.6626,0.13232,-0.068448,1.1082,0.16067,-0.035578,56.502,1,0.00020133,-0.00079867,3e-05,-2e-05
8.6871,-7.8115,-1.4942,0.1031,285.01,2.3406,-5.1749e+08,2.964e+08,284.02,-8.6871,0.1262,-0.024131,22113,-26702,77776,78805,-15205,1.3714e+05,1.688,0.12368,-0.064191,1.116,0.16333,-0.038606,56.509,1,0.00020267,-0.00079733,3e-05,-2e-05
8.7023,-7.7085,-1.3075,0.076206,285.05,2.4024,1.8965e+08,3.0428e+08,284.12,-8.7023,0.12256,-0.024036,22499,-27304,78400,64722,-19031,1.2012e+05,1.7141,0.11473,-0.059584,1.1239,0.16608,-0.041586,56.515,1,0.000204,-0.000796,3e-05,-2e-05
8.7023,-7.7085,-1.3075,0.076206,285.05,2.4024,1.8965e+08,3.0428e+08,284.12,-8.7023,0.12256,-0.024036,22499,-27304,78400,64722,-19031,1.2012e+05,1.7141,0.11473,-0.059584,1.1239,0.16608,-0.041586,56.515,1,0.00020533,-0.00079467,3e-05,-2e-05
8.7175,-7.6219,-1.1578,0.057136,285.1,2.4646,5.2183e+08,3.1882e+08,284.23,-8.7175,0.11906,-0.023946,22882,-27900,79151,50449,-20959,1.0016e+05,1.741,0.10524,-0.054402,1.1317,0.16882,-0.044487,56.521,1,0.00020667,-0.00079333,3e-05,-2e-05
8.7328,-7.5532,-1.046,0.04603,285.14,2.5266,5.8486e+08,3.2186e+08,284.34,-8.7328,0.1156,-0.023799,23229,-28511,79787,36988,-20998,79402,1.7687,0.09539,-0.048824,1.1397,0.17163,-0.047364,56.528,1,0.000208,-0.000792,3e-05,-2e-05
8.7328,-7.5532,-1.046,0.04603,285.14,2.5266,5.8486e+08,3.2186e+08,284.34,-8.7328,0.1156,-0.023799,23229,-28511,79787,36988,-20998,79402,1.7687,0.09539,-0.048824,1.1397,0.17163,-0.047364,56.528,1,0.00020933,-0.00079067,3e-05,-2e-05
8.748,-7.5024,-0.96957,0.041503,285.19,2.588,4.8791e+08,3.3328e+08,284.45,-8.748,0.11226,-0.02375,23549,-29138,80498,25208,-19231,60145,1.7972,0.084951,-0.042709,1.1475,0.17442,-0.050152,56.534,1,0.00021067,-0.00078933,3e-05,-2e-05
8.7636,-7.4687,-0.9246,0.041588,285.23,2.6498,3.0007e+08,3.3689e+08,284.55,-8.7636,0.10892,-0.023568,23861,-29774,81085,15207,-15692,43075,1.8267,0.074094,-0.036272,1.1557,0.1773,-0.052958,56.541,1,0.000212,-0.000788,3e-05,-2e-05
8.7636,-7.4687,-0.9246,0.041588,285.23,2.6498,3.0007e+08,3.3689e+08,284.55,-8.7636,0.10892,-0.023568,23861,-29774,81085,15207,-15692,43075,1.8267,0.074094,-0.036272,1.1557,0.1773,-0.052958,56.541,1,0.00021333,-0.00078667,3e-05,-2e-05
8.7788,-7.4499,-0.90583,0.04373,285.28,2.7088,8.69e+07,3.3815e+08,284.66,-8.7788,0.10575,-0.023498,24159,-30475,81804,7298,-10665,29293,1.8569,0.062528,-0.029246,1.1636,0.18019,-0.055685,56.548,1,0.00021467,-0.00078533,3e-05,-2e-05
8.7942,-7.4441,-0.90752,0.044446,285.33,2.7674,-8.2641e+07,3.3704e+08,284.75,-8.7942,0.10257,-0.023299,24461,-31169,82398,1184.4,-4167.8,19175,1.888,0.050544,-0.021993,1.1717,0.18313,-0.058397,56.555,1,0.000216,-0.000784,3e-05,-2e-05
8.7942,-7.4441,-0.90752,0.044446,285.33,2.7674,-8.2641e+07,3.3704e+08,284.75,-8.7942,0.10257,-0.023299,24461,-31169,82398,1184.4,-4167.8,19175,1.888,0.050544,-0.021993,1.1717,0.18313,-0.058397,56.555,1,0.00021733,-0.00078267,3e-05,-2e-05
8.8095,-7.4488,-0.92311,0.040434,285.37,2.8243,-2.3355e+08,3.3846e+08,284.84,-8.8095,0.099498,-0.023221,24722,-31871,83014,-3405.8,3424.3,13346,1.9203,0.037977,-0.014154,1.1797,0.18608,-0.061009,56.562,1,0.00021867,-0.00078133,3e-05,-2e-05
8.825,-7.4606,-0.9451,0.028755,285.42,2.8803,-2.6171e+08,3.3086e+08,284.92,-8.825,0.096386,-0.022967,24984,-32506,83546,-6625.9,11567,12038,1.9534,0.02487,-0.0061135,1.188,0.18908,-0.063636,56.569,1,0.00022,-0.00078,3e-05,-2e-05
8.825,-7.4606,-0.9451,0.028755,285.42,2.8803,-2.6171e+08,3.3086e+08,284.92,-8.825,0.096386,-0.022967,24984,-32506,83546,-6625.9,11567,12038,1.9534,0.02487,-0.0061135,1.188,0.18908,-0.063636,56.569,1,0.00022133,-0.00077867,3e-05,-2e-05
8.8403,-7.4764,-0.96628,0.0071329,285.47,2.933,-1.7796e+08,3.294e+08,284.99,-8.8403,0.093317,-0.022759,25249,-33093,84120,-8510.9,19086,15232,1.9877,0.011188,0.0023765,1.1962,0.1921,-0.066189,56.575,1,0.00022267,-0.00077733,3e-05,-2e-05
8.8558,-7.493,-0.97909,-0.025168,285.51,2.9844,1.8203e+07,3.1845e+08,285.04,-8.8558,0.09022,-0.02242,25517,-33689,84602,-8893.3,24744,23214,2.023,-0.003103,0.011099,1.2045,0.19514,-0.068657,56.582,1,0.000224,-0.000776,3e-05,-2e-05
8.8558,-7.493,-0.97909,-0.025168,285.51,2.9844,1.8203e+07,3.1845e+08,285.04,-8.8558,0.09022,-0.02242,25517,-33689,84602,-8893.3,24744,23214,2.023,-0.003103,0.011099,1.2045,0.19514,-0.068657,56.582,1,0.00022533,-0.00077467,3e-05,-2e-05
8.8711,-7.507,-0.97519,-0.067657,285.56,3.0327,2.5901e+08,3.2363e+08,285.08,-8.8711,0.087248,-0.022179,25774,-34256,85141,-7021.6,27035,36346,2.0596,-0.017994,0.020379,1.2128,0.19814,-0.071042,56.589,1,0.00022667,-0.00077333,3e-05,-2e-05
